fecha,emae_total,emae_agro,emae_industria,var_mensual_total,var_mensual_agro,var_mensual_industria,anio
2015-12-01,144.075321,112.3162562,133.3580964,-2.003664490917756,-9.32828413895377,-0.4839207077157015,2015
2016-01-01,144.4610657,107.9321142,128.8839491,0.26773822006616044,-3.9033904336993053,-3.3549873766794414,2016
2016-02-01,147.6529814,120.3027616,130.8554628,2.2095335407732453,11.461507533408444,1.529681324763188,2016
2016-03-01,148.3911801,122.1030615,130.4397046,0.4999551604042418,1.4964742920747787,-0.3177232276771247,2016
2016-04-01,148.4588195,136.6704052,132.3404548,0.045581819589557426,11.930367282396116,1.4571868326662907,2016
2016-05-01,147.55379,142.2246866,130.1324897,-0.6096165273630105,4.063997170325218,-1.6683976969376402,2016
2016-06-01,146.0138092,141.4869658,124.0852287,-1.0436741746857159,-0.518700949628248,-4.647003230277857,2016
2016-07-01,142.7142129,127.0753073,123.533154,-2.259783727359943,-10.18585593274487,-0.44491572911934396,2016
2016-08-01,144.7137127,119.0230076,126.983051,1.401051625741756,-6.336636024015352,2.7926891593814673,2016
2016-09-01,144.6701636,110.3529649,130.5587593,-0.030093278091958275,-7.284341804852856,2.8158941463770626,2016
2016-10-01,142.4600573,122.9754566,124.728835,-1.5276863210791358,11.438289593250417,-4.465364354913859,2016
2016-11-01,145.7767136,123.8178509,131.0808671,2.328130679475726,0.6850101014383991,5.092673318082386,2016
2016-12-01,144.7330865,117.1856673,130.7020899,-0.7159079624086018,-5.356403419856148,-0.2889645211997527,2016
2017-01-01,146.4832619,112.450881,127.5442623,1.209243471775201,-4.040414164198736,-2.4160498140588627,2017
2017-02-01,145.3717927,129.067515,122.3542148,-0.758768739570248,14.776793078215178,-4.069212841415293,2017
2017-03-01,150.8956086,127.0641904,130.6676644,3.799785224771468,-1.5521524529235609,6.794575580080475,2017
2017-04-01,147.1952738,142.6854023,125.2097226,-2.4522481696660936,12.293953041233863,-4.176964381403603,2017
2017-05-01,151.9535062,142.3426399,131.9689975,3.2325986270898888,-0.24022247158775878,5.398362650793054,2017
2017-06-01,153.0203907,145.1449568,139.7456863,0.7021124597123674,1.9687121876963198,5.892814939357249,2017
2017-07-01,149.2426447,125.3294799,130.9363908,-2.468786011275037,-13.65219800733717,-6.303804956876147,2017
2017-08-01,150.335338,123.0333084,135.8749662,0.7321588961362036,-1.8321080577627158,3.7717363139659676,2017
2017-09-01,149.131082,115.3933314,132.9751094,-0.8010465244040033,-6.209681832793823,-2.1342097673323845,2017
2017-10-01,150.7864809,135.8113012,132.6057886,1.1100294303504121,17.694237225219766,-0.2777367897393912,2017
2017-11-01,152.8048561,127.3773671,137.5845798,1.3385650941337257,-6.210038505985538,3.754580590005996,2017
2017-12-01,148.989345,120.934538,133.336306,-2.4969828822082873,-5.058064275219265,-3.0877543153277065,2017
2018-01-01,153.0318927,114.2684946,132.2011354,2.713313290960495,-5.512108873314592,-0.8513589689517986,2018
2018-02-01,152.6971393,128.3303399,129.2789133,-0.21874747419887708,12.30596880550836,-2.2104364619549233,2018
2018-03-01,154.0953832,129.2353643,133.2029125,0.9156975084208208,0.705230267998358,3.035297172473994,2018
2018-04-01,146.7866619,100.4133981,129.5166087,-4.7429852525263545,-22.301918949285614,-2.7674348336790278,2018
